time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-08-15T16:48:08.000Z,27.256,86.306,35,4,mb,24,146.1,,0.84,us,usp000j6h1,2014-11-07T01:45:36.887Z,"61 km NNW of Lah?n, Nepal",earthquake,,,,2,reviewed,us,us
2011-04-04T11:31:43.050Z,29.698,80.754,26.1,5.3,mwb,278,31.1,,0.92,us,usp000hz8k,2020-09-21T17:27:22.770Z,"24 km SE of D?rchul?, Nepal",earthquake,,7.7,,,reviewed,us,us
2011-02-13T17:51:21.560Z,27.388,86.941,28.6,4.5,mb,55,116.7,,1.13,us,usp000hufh,2014-11-07T01:43:39.998Z,"26 km NNW of Bhojpur, Nepal",earthquake,,15.9,,21,reviewed,us,us
2010-11-25T14:05:30.330Z,28.466,82.741,10,4,mb,29,77.3,,0.93,us,usp000hq3e,2014-11-07T01:42:58.071Z,"41 km NE of Besisahar, Nepal",earthquake,,,,7,reviewed,us,us
2010-10-18T04:26:51.270Z,28.492,85.647,43,4,mb,33,97.6,,0.77,us,usp000hn82,2014-11-07T01:42:43.666Z,"66 km NNW of Kod?ri??, Nepal",earthquake,,11.3,,5,reviewed,us,us
2010-10-17T20:11:18.460Z,28.487,85.677,41.1,4.9,mb,100,47.9,,0.93,us,usp000hn7q,2015-03-24T01:12:50.502Z,"64 km NNW of Kod?ri??, Nepal",earthquake,,8.4,,36,reviewed,us,us
2010-07-10T10:15:45.190Z,29.318,86.981,42.3,4.6,mb,57,51.4,,0.99,us,usp000hf3r,2014-11-07T01:41:51.920Z,"152 km N of Lobujya, Nepal",earthquake,,9.4,,21,reviewed,us,us
2010-07-06T19:08:25.870Z,29.841,80.397,32.8,5,mwc,133,47.5,,0.8,us,usp000hez9,2020-07-08T02:26:50.082Z,"11 km W of Dh?rchula, India",earthquake,,11.8,,,reviewed,us,gcmt
2010-07-04T02:35:59.130Z,29.854,80.375,11.6,4.7,mb,78,80.5,,0.93,us,usp000hevm,2014-11-07T01:41:50.313Z,"13 km W of Dh?rchula, India",earthquake,,17.5,,36,reviewed,us,us
2010-06-22T23:14:10.840Z,29.872,80.428,16.3,5.2,mb,174,48.2,,0.95,us,usp000hed7,2020-09-21T16:52:22.657Z,"9 km WNW of Dh?rchula, India",earthquake,,10.2,,87,reviewed,us,us
2010-06-13T14:37:56.580Z,29.547,81.486,10,4.6,mb,30,146.1,,1.12,us,usp000hdy2,2014-11-07T01:41:40.848Z,"61 km ENE of Dipayal, Nepal",earthquake,,,,4,reviewed,us,us
2010-06-13T14:31:51.860Z,29.587,81.446,19,4.7,mb,86,37,,0.76,us,usp000hdy1,2014-11-07T01:41:40.842Z,"60 km NE of Dipayal, Nepal",earthquake,,14.7,,21,reviewed,us,us
2010-02-28T22:03:23.550Z,28.363,86.579,35,4,mb,24,82.1,,0.94,us,usp000h8ae,2014-11-07T01:40:48.869Z,"51 km NNW of Lobujya, Nepal",earthquake,,,,7,reviewed,us,us
2010-02-26T04:42:39.350Z,28.474,86.745,89.1,5.1,mwc,209,29.6,,0.79,us,usp000h7q0,2016-11-10T02:24:42.475Z,"58 km N of Lobujya, Nepal",earthquake,,,,,reviewed,us,gcmt
2010-02-25T14:06:19.770Z,29.701,81.68,35.2,4.3,mb,51,91.5,,0.87,us,usp000h7p8,2014-11-07T01:40:44.918Z,"67 km NW of Jumla, Nepal",earthquake,,9.9,,5,reviewed,us,us
2010-01-11T05:15:16.160Z,29.744,80.557,35,4.7,mb,27,84.6,,1.09,us,usp000h5y8,2014-11-07T01:40:26.418Z,"9 km S of D?rchul?, Nepal",earthquake,,0,,4,reviewed,us,us
2009-12-16T06:13:01.520Z,29.518,81.471,35,4.3,mb,56,80.9,,1.34,us,usp000h536,2014-11-07T01:40:16.850Z,"58 km ENE of Dipayal, Nepal",earthquake,,,,9,reviewed,us,us
2009-11-07T20:08:46.290Z,29.49,86.008,5.7,5.5,mwc,244,17.8,,0.8,us,usp000h3uf,2020-09-21T16:21:41.576Z,"78 km ENE of Saga, China",earthquake,,10.1,,,reviewed,us,gcmt
2009-10-30T04:29:08.390Z,29.643,84.585,10,4.4,mb,55,45.6,,0.71,us,usp000h3jk,2014-11-07T01:39:59.762Z,"71 km WNW of Saga, China",earthquake,,,,17,reviewed,us,us
2008-12-26T11:43:55.390Z,29.888,81.979,28,4.1,mb,36,75.1,,1.16,us,usp000grhd,2014-11-07T01:38:03.004Z,,earthquake,,18.1,,3,reviewed,us,us
2008-12-22T21:19:55.020Z,28.179,84.23,10,3.5,mb,20,167.8,,0.68,us,usp000gr7b,2014-11-07T01:38:01.293Z,"27 km ESE of Pokhara, Nepal",earthquake,,,,6,reviewed,us,us
2008-12-19T06:33:54.230Z,29.858,81.936,10,3.7,mb,14,154.4,,1.14,us,usp000gqx9,2014-11-07T01:37:59.737Z,"68 km NNW of Jumla, Nepal",earthquake,,,,3,reviewed,us,us
2008-12-08T08:59:11.320Z,29.948,82.051,35.6,5.3,mwc,208,24.2,,0.82,us,usp000gq68,2016-11-10T02:05:07.490Z,"75 km N of Jumla, Nepal",earthquake,,3.6,,,reviewed,us,gcmt
2008-12-05T04:34:19.750Z,29.098,87.956,10,3.4,mb,10,144.8,,0.67,us,usp000gpyh,2014-11-07T01:37:54.130Z,"91 km W of Rikaze, China",earthquake,,,,2,reviewed,us,us
2008-10-07T18:09:37.280Z,27.47,87.843,3.3,3.8,mb,30,79.3,,1.11,us,usp000gjnf,2014-11-07T01:37:24.984Z,"45 km WNW of Gyalshing, India",earthquake,,9.9,,7,reviewed,us,us
2008-09-19T19:46:57.910Z,28.579,86.671,69.2,4,mb,36,67.1,,1.04,us,usp000ghc7,2014-11-07T01:37:13.464Z,"71 km NNW of Lobujya, Nepal",earthquake,,8.5,,11,reviewed,us,us
2008-08-02T22:04:53.260Z,29.538,81.623,29.5,4.1,mb,22,143.4,,1.18,us,usp000gdpw,2014-11-07T01:36:49.097Z,"61 km WNW of Jumla, Nepal",earthquake,,24.2,,3,reviewed,us,us
2008-07-31T22:20:16.550Z,28.516,86.295,10,3.8,mb,22,97.1,,0.85,us,usp000gdja,2014-11-07T01:36:44.849Z,"69 km NNE of Kod?ri??, Nepal",earthquake,,,,7,reviewed,us,us
2008-06-22T18:14:48.770Z,28.429,85.681,66.1,3.7,mb,22,75.1,,0.97,us,usp000gaax,2014-11-07T01:36:25.030Z,"58 km NNW of Kod?ri??, Nepal",earthquake,,8,,2,reviewed,us,us
2008-06-20T18:05:56.940Z,27.863,85.714,12.9,4.1,mb,44,84.1,,0.71,us,usp000ga63,2014-11-07T01:36:23.633Z,"25 km NE of Nagarkot, Nepal",earthquake,,3.2,,14,reviewed,us,us
2008-06-15T17:34:57.360Z,28.692,82.061,35,3.7,mb,7,226.6,,0.88,us,usp000g9r8,2014-11-07T01:36:21.756Z,"38 km ESE of Dailekh, Nepal",earthquake,,,,2,reviewed,us,us
2008-06-15T03:27:15.450Z,29.459,81.083,29,4.6,mb,130,59.6,,0.73,us,usp000g9pk,2014-11-07T01:36:21.547Z,"25 km NNE of Dipayal, Nepal",earthquake,,8.2,,60,reviewed,us,us
2008-06-11T03:01:48.810Z,28.211,86.722,10,3.7,mb,14,189.2,,0.59,us,usp000g970,2014-11-07T01:36:19.099Z,"30 km NNW of Lobujya, Nepal",earthquake,,,,5,reviewed,us,us
2008-05-27T19:36:28.650Z,29.087,85.37,35,3.6,mb,28,145.5,,0.98,us,usp000g7xe,2014-11-07T01:36:07.076Z,"29 km SSE of Saga, China",earthquake,,,,7,reviewed,us,us
2008-05-20T19:10:20.060Z,27.8,83.922,10,3.7,mb,9,290.5,,1.32,us,usp000g7bj,2014-11-07T01:36:03.852Z,"8 km S of Dihi, Nepal",earthquake,,,,2,reviewed,us,us
2008-04-12T19:13:11.770Z,27.682,86.825,10,3.4,mb,10,194.2,,0.64,us,usp000g3ss,2014-11-07T01:35:36.447Z,"17 km SE of Namche Bazar, Nepal",earthquake,,,,1,reviewed,us,us
2008-04-08T20:41:07.260Z,28.373,83.357,27.6,3.3,mb,15,146.3,,0.69,us,usp000g3d5,2014-11-07T01:35:33.990Z,"25 km WNW of B?glung, Nepal",earthquake,,22.8,,1,reviewed,us,us
2008-04-01T10:17:08.930Z,28.516,87.008,69.9,3.9,mb,41,60,,0.99,us,usp000g2vs,2014-11-07T01:35:25.715Z,"65 km NNE of Lobujya, Nepal",earthquake,,6,,8,reviewed,us,us
2008-03-17T18:55:51.300Z,29.76,81.531,10,4.7,ml,26,132.7,,,us,usp000g1ps,2014-11-07T01:35:16.324Z,"68 km SSE of Burang, China",earthquake,,,,,reviewed,dmn,dmn
2008-03-06T14:25:44.050Z,28.471,87.847,35,3.9,mb,20,99.4,,1.31,us,usp000g0v3,2014-11-07T01:35:11.864Z,"116 km ENE of Lobujya, Nepal",earthquake,,,,1,reviewed,us,us
2008-03-05T10:46:06.370Z,28.288,84.462,26.2,3.4,mb,12,146.4,,0.91,us,usp000g0rt,2014-11-07T01:35:11.423Z,"48 km E of Pokhara, Nepal",earthquake,,29.8,,2,reviewed,us,us
2008-03-02T14:13:58.140Z,29.422,81.918,10,4.4,mb,46,81.7,,1.01,us,usp000g0gh,2014-11-07T01:35:09.966Z,,earthquake,,,,10,reviewed,us,us
2008-02-24T17:07:34.670Z,28.232,83.677,35,3.7,mb,9,163.2,,1.34,us,usp000fzv6,2014-11-07T01:35:03.135Z,"9 km ESE of B?glung, Nepal",earthquake,,,,1,reviewed,us,us
2007-11-07T01:30:25.690Z,28.021,87.036,75.8,3.7,mb,26,64.4,,0.85,us,usp000fs3b,2014-11-07T01:34:07.943Z,"22 km ENE of Lobujya, Nepal",earthquake,,6.5,,5,reviewed,us,us
2007-11-05T17:32:26.800Z,28.2,84.453,2,4.3,mb,23,67.8,,,us,usp000fs0t,2014-11-07T01:34:07.448Z,"48 km E of Pokhara, Nepal",earthquake,,,,1,reviewed,dmn,us
2007-10-29T09:49:21.150Z,27.945,85.38,16.1,4.7,mb,58,59.1,,0.96,us,usp000frhm,2015-03-24T02:07:44.773Z,"27 km NNE of Kathmandu, Nepal",earthquake,,3.9,,18,reviewed,us,us
2007-10-18T22:19:00.580Z,29.833,82.065,35,4.2,mb,15,149,,1.25,us,usp000fqv6,2014-11-07T01:33:57.292Z,"62 km N of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
2007-09-01T01:33:16.100Z,27.853,87.873,73.1,4,mb,24,73.6,,0.75,us,usp000fm3z,2014-11-07T01:33:27.181Z,"73 km NNW of Gyalshing, India",earthquake,,6.7,,1,reviewed,us,us
2007-08-11T14:35:54.820Z,27.344,87.737,35,5,mb,162,77.5,,0.73,us,usp000fjdy,2015-03-24T02:32:22.787Z,"51 km NNW of Il?m, Nepal",earthquake,,,,73,reviewed,us,us
2007-08-03T03:50:52.650Z,27.196,86.932,64,4.3,mb,34,145.9,,0.83,us,usp000fhsf,2014-11-07T01:33:11.383Z,"11 km WNW of Bhojpur, Nepal",earthquake,,15,,15,reviewed,us,us
2007-08-01T15:17:52.780Z,29.213,82.196,10,4.5,mb,43,64.2,,1.22,us,usp000fhm3,2014-11-07T01:33:08.950Z,"6 km S of Jumla, Nepal",earthquake,,,,5,reviewed,us,us
2007-05-16T04:17:27.950Z,27.291,87.851,31.7,4,mb,29,87.6,,0.87,us,usp000fc2e,2014-11-07T01:32:28.542Z,"40 km W of Gyalshing, India",earthquake,,18.8,,6,reviewed,us,us
2007-04-17T07:04:38.040Z,28.262,87.759,72.2,4.1,mb,16,145.2,,0.6,us,usp000f9x4,2014-11-07T01:32:13.007Z,"98 km ENE of Lobujya, Nepal",earthquake,,20.1,,1,reviewed,us,us
2007-04-06T03:45:41.540Z,28.442,86.462,95.2,3.7,mb,11,145.5,,1.02,us,usp000f8ug,2014-11-07T01:32:07.306Z,"64 km NNW of Lobujya, Nepal",earthquake,,45.8,,1,reviewed,us,us
2007-03-10T13:25:47.160Z,29.44,81.144,5.8,4.6,mb,55,61.5,,0.95,us,usp000f6ek,2014-11-07T01:31:50.978Z,"28 km NE of Dipayal, Nepal",earthquake,,17.1,,16,reviewed,us,us
2007-02-15T19:09:39.030Z,29.567,81.451,18.7,4.5,mb,68,146.1,,0.99,us,usp000f4xq,2014-11-07T01:31:38.221Z,"60 km NE of Dipayal, Nepal",earthquake,,21.4,,16,reviewed,us,us
2007-02-12T15:53:51.220Z,29.283,80.94,10,3.6,mb,10,198,,0.59,us,usp000f4r4,2014-11-07T01:31:37.047Z,"2 km N of Dipayal, Nepal",earthquake,,,,1,reviewed,us,us
2007-02-06T21:38:59.340Z,27.913,87.622,58.9,4.3,mb,25,72,,0.86,us,usp000f4d5,2014-11-07T01:31:35.195Z,"72 km NE of Kh??db?ri??, Nepal",earthquake,,10.1,,5,reviewed,us,us
2006-11-12T13:46:32.690Z,29.82,80.655,35,3.8,mb,8,197.8,,0.45,us,usp000ex7p,2014-11-07T01:30:48.258Z,"10 km E of D?rchul?, Nepal",earthquake,,,,2,reviewed,us,us
2006-10-27T07:55:01.980Z,29.875,80.035,10,4.2,mb,22,69.4,,1.09,us,usp000ew43,2014-11-07T01:30:38.246Z,"25 km E of B?geshwar, India",earthquake,,,,3,reviewed,us,us
2006-10-27T01:07:32.960Z,29.854,80.545,38.8,4.1,mb,16,87.3,,0.83,us,usp000ew3p,2014-11-07T01:30:38.199Z,"2 km ENE of Dh?rchula, India",earthquake,,12.7,,1,reviewed,us,us
2006-10-04T21:34:53.630Z,29.729,80.366,10,3.9,mb,10,149.4,,0.89,us,usp000eugj,2014-11-07T01:30:30.373Z,"19 km SW of Dh?rchula, India",earthquake,,,,1,reviewed,us,us
2006-09-26T04:04:20.120Z,29.76,80.521,6.6,4.7,mb,47,84.7,,0.8,us,usp000etue,2014-11-07T01:30:16.842Z,"8 km SSW of D?rchul?, Nepal",earthquake,,20.2,,12,reviewed,us,us
2006-09-19T06:56:44.570Z,29.49,81.569,27.7,4.7,mb,103,97.6,,0.74,us,usp000etd4,2014-11-07T01:30:15.079Z,"64 km WNW of Jumla, Nepal",earthquake,,18.9,,41,reviewed,us,us
2006-08-30T18:25:00.600Z,29.052,83.602,10,4.5,ml,23,74.9,,,us,usp000es41,2014-11-07T01:30:03.357Z,"69 km N of Chitre, Nepal",earthquake,,,,,reviewed,dmn,dmn
2006-08-05T07:33:02.490Z,29.887,80.098,10,4.5,mb,61,57.1,,0.87,us,usp000eq9d,2014-11-07T01:29:54.485Z,"32 km E of B?geshwar, India",earthquake,,,,19,reviewed,us,us
2006-05-05T08:49:48.250Z,29.384,80.705,35,3.9,mb,14,184,,1.36,us,usp000egb6,2014-11-07T01:29:03.341Z,"15 km NE of Dadeldhur?, Nepal",earthquake,,0,,3,reviewed,us,us
2006-05-05T08:00:28.780Z,29.504,80.998,17.6,5,mb,111,100.5,,0.74,us,usp000egaz,2014-11-07T01:29:03.307Z,"27 km NNE of Dipayal, Nepal",earthquake,,,,68,reviewed,us,us
2006-04-15T13:39:06.180Z,29.48,81.157,45,3.5,mb,8,133.2,,1.56,us,usp000eekq,2014-11-07T01:28:50.570Z,"32 km NE of Dipayal, Nepal",earthquake,,0,,1,reviewed,us,us
2006-04-11T14:15:20.780Z,28.14,87.407,54.3,3.5,mb,13,155.5,,0.73,us,usp000ee70,2014-11-07T01:28:46.292Z,"61 km ENE of Lobujya, Nepal",earthquake,,15.8,,2,reviewed,us,us
2006-04-04T08:23:05.760Z,28.051,85.789,2.7,4.1,mb,25,51.8,,1.37,us,usp000ednq,2014-11-07T01:28:43.060Z,"19 km WNW of Kod?ri??, Nepal",earthquake,,10.6,,7,reviewed,us,us
2006-02-21T10:59:11.990Z,29.252,81.301,26.3,4.4,mb,40,62.3,,0.98,us,usp000eah4,2014-11-07T01:28:20.724Z,"35 km E of Dipayal, Nepal",earthquake,,16.6,,8,reviewed,us,us
2006-02-19T21:19:30.870Z,28.258,83.775,35,3.8,mb,23,138.6,,0.6,us,usp000ead9,2014-11-07T01:28:20.277Z,"18 km E of B?glung, Nepal",earthquake,,,,7,reviewed,us,us
2006-02-19T21:18:57.570Z,28.151,83.712,35,3.6,mb,26,121.5,,1.24,us,usp000ead8,2014-11-07T01:28:20.274Z,"17 km SE of B?glung, Nepal",earthquake,,,,4,reviewed,us,us
2006-02-03T01:57:47.220Z,27.245,86.383,14.3,4.7,mwc,190,61.2,,0.65,us,usp000e9c4,2016-11-10T01:17:15.148Z,"58 km N of Lah?n, Nepal",earthquake,,3.1,,,reviewed,us,hrv
2005-12-25T18:08:07.630Z,28.576,86.087,54.9,4,mb,12,183.6,,0.9,us,usp000e6vq,2014-11-07T01:27:56.641Z,"69 km N of Kod?ri??, Nepal",earthquake,,23.6,,2,reviewed,us,us
2005-12-25T12:19:37.340Z,29.738,83.48,10,3.6,mb,5,263,,0.21,us,usp000e6v1,2014-11-07T01:27:56.589Z,"135 km ENE of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
2005-12-12T17:34:14.660Z,29.278,82.021,35,4.7,mb,36,78.5,,0.99,us,usp000e61h,2014-11-07T01:27:53.117Z,"15 km W of Jumla, Nepal",earthquake,,,,7,reviewed,us,us
2005-12-10T05:39:33.640Z,29.172,82.344,10,4.6,ml,18,116.6,,1.3,us,usp000e5wn,2014-11-07T01:27:52.395Z,"19 km SE of Jumla, Nepal",earthquake,,0,,,reviewed,us,dmn
2005-11-06T01:36:56.670Z,29.731,81.868,49.5,5,mb,98,47.8,,0.61,us,usp000e3kt,2014-11-07T01:27:36.510Z,"59 km NNW of Jumla, Nepal",earthquake,,,,46,reviewed,us,us
2005-10-31T21:47:56.070Z,28.39,84.863,10,4.7,mwc,128,36,,0.79,us,usp000e38d,2016-11-10T01:13:58.553Z,"88 km NNW of Kathmandu, Nepal",earthquake,,0,,,reviewed,us,hrv
2005-10-31T05:51:16.370Z,29.731,81.857,47.1,4.7,mwc,95,59.1,,0.74,us,usp000e36n,2016-11-10T01:13:56.384Z,"59 km NNW of Jumla, Nepal",earthquake,,5.5,,,reviewed,us,hrv
2005-10-30T08:30:08.970Z,27.85,87.993,85.5,3.9,mb,21,126.7,,0.62,us,usp000e34x,2014-11-07T01:27:30.435Z,"64 km NW of Mangan, India",earthquake,,,,3,reviewed,us,us
2005-10-29T23:32:10.440Z,29.525,81.577,48.5,4.6,mb,37,94.2,,0.85,us,usp000e346,2014-11-07T01:27:30.377Z,"65 km WNW of Jumla, Nepal",earthquake,,9.5,,8,reviewed,us,us
2005-10-25T01:43:14.160Z,29.908,81.031,63.4,3.8,mb,13,122.7,,0.62,us,usp000e2st,2014-11-07T01:27:28.598Z,"45 km SSW of Burang, China",earthquake,,15.1,,2,reviewed,us,us
2005-10-14T04:43:04.530Z,28.225,86.243,10,3.9,mb,8,183.8,,0.35,us,usp000e1sx,2014-11-07T01:27:23.356Z,"40 km NE of Kod?ri??, Nepal",earthquake,,,,1,reviewed,us,us
2005-08-28T13:14:08.270Z,27.636,87.419,38.8,4.8,mb,101,52.5,,0.86,us,usp000dy7b,2014-11-07T01:26:53.925Z,"35 km NE of Kh??db?ri??, Nepal",earthquake,,5.1,,37,reviewed,us,us
2005-08-21T19:53:33.890Z,29.974,80.586,35,3.5,mb,9,186.6,,1.09,us,usp000dxt6,2014-11-07T01:26:51.196Z,"15 km NNE of Dh?rchula, India",earthquake,,0,,1,reviewed,us,us
2005-06-24T17:37:05.280Z,29.374,81.412,35,3.9,mb,8,200.6,,0.41,us,usp000dtuh,2014-11-07T01:26:17.238Z,"47 km ENE of Dipayal, Nepal",earthquake,,,,1,reviewed,us,us
2005-06-14T14:23:18.470Z,27.205,87.92,44.4,4.6,mb,48,70.4,,0.89,us,usp000dsz4,2014-11-07T01:26:12.404Z,"32 km WNW of Naya B?z?r, India",earthquake,,5.6,,10,reviewed,us,us
2005-05-27T22:12:20.030Z,26.143,87.211,57.7,3.5,mb,13,163.9,,0.82,us,usp000drpy,2014-11-07T01:25:58.709Z,"18 km SSW of Forbesganj, India",earthquake,,12,,1,reviewed,us,us
2005-04-08T10:45:31.880Z,29.977,83.012,10,3.7,mb,11,142.6,,1.42,us,usp000dmm8,2014-11-07T01:25:31.282Z,"111 km NE of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
2005-04-08T08:43:15.760Z,29.865,82.709,10,4.1,mb,12,145.1,,1.18,us,usp000dmkv,2014-11-07T01:25:31.172Z,"82 km NE of Jumla, Nepal",earthquake,,0,,3,reviewed,us,us
2005-04-07T01:40:45.850Z,29.299,81.451,22.7,4.1,mb,14,197.5,,0.93,us,usp000dmf9,2014-11-07T01:25:30.158Z,"49 km E of Dipayal, Nepal",earthquake,,,,3,reviewed,us,us
2005-03-29T15:51:24.970Z,28.016,84.699,10,3.9,mb,19,71.2,,1.21,us,usp000dkhe,2014-11-07T01:25:21.316Z,"45 km NE of Bharatpur, Nepal",earthquake,,,,3,reviewed,us,us
2005-03-26T20:32:13.420Z,28.259,87.926,70.7,4.7,mwc,159,94.9,,0.73,us,usp000dk47,2016-11-10T01:03:24.491Z,"101 km NW of Mangan, India",earthquake,,9.4,,,reviewed,us,hrv
2005-03-19T10:54:40.990Z,28.126,84.282,10,4.4,mb,37,57,,0.98,us,usp000djj5,2014-11-07T01:25:16.442Z,"34 km ESE of Pokhara, Nepal",earthquake,,,,15,reviewed,us,us
2005-02-08T04:13:56.390Z,27.76,86.072,14.6,4.1,mb,16,118.8,,1.2,us,usp000dfpv,2014-11-07T01:24:57.255Z,"24 km SSE of Kod?ri??, Nepal",earthquake,,6.1,,6,reviewed,us,us
2005-02-08T03:35:04.840Z,27.738,86.092,10,4.9,mb,99,81.2,,0.86,us,usp000dfpt,2014-11-07T01:24:57.239Z,"28 km SSE of Kod?ri??, Nepal",earthquake,,,,63,reviewed,us,us
2005-02-08T01:51:35.940Z,27.82,86.033,14.4,4.2,mb,15,101.2,,1.89,us,usp000dfph,2014-11-07T01:24:57.154Z,"17 km SSE of Kod?ri??, Nepal",earthquake,,14.8,,8,reviewed,us,us
2005-01-16T08:43:46.800Z,29.646,80.696,10,4.8,mb,105,58,,0.82,us,usp000ddf1,2014-11-07T01:24:39.790Z,"24 km SE of D?rchul?, Nepal",earthquake,,,,46,reviewed,us,us
2005-01-15T22:32:48.190Z,29.439,80.965,10,4.6,mb,36,42.8,,0.83,us,usp000dddn,2014-11-07T01:24:39.661Z,"19 km N of Dipayal, Nepal",earthquake,,,,19,reviewed,us,us
2004-11-17T10:39:00.640Z,28.16,84.414,10,3.7,mb,7,199,,1.21,us,usp000d8n1,2014-11-07T01:24:01.682Z,"45 km ESE of Pokhara, Nepal",earthquake,,,,2,reviewed,us,us
2004-11-10T04:21:11.120Z,27.929,87.778,45,4.2,mb,28,162.6,,0.83,us,usp000d82d,2014-11-07T01:23:58.171Z,"83 km NE of Kh??db?ri??, Nepal",earthquake,,12.9,,9,reviewed,us,us
2004-09-12T08:48:04.910Z,29.502,81.575,11.9,4.5,mb,45,71.2,,1.03,us,usp000d44j,2014-11-07T01:23:28.235Z,"64 km WNW of Jumla, Nepal",earthquake,,24.5,,17,reviewed,us,us
2004-09-09T05:55:46.100Z,29.466,80.281,5.5,4.4,mb,18,123.1,,1.12,us,usp000d3yr,2014-11-07T01:23:27.518Z,"14 km SSE of Pithor?garh, India",earthquake,,36.2,,6,reviewed,us,us
2004-07-20T03:35:51.080Z,27.938,85.793,13.1,4.1,mb,24,93.1,,1.07,us,usp000d0ha,2014-11-07T01:22:56.081Z,"16 km W of Kod?ri??, Nepal",earthquake,,6,,1,reviewed,us,us
2004-07-16T20:33:53.980Z,28.232,83.944,16.6,4,mb,22,92.2,,1,us,usp000d0a0,2014-11-07T01:22:54.943Z,"4 km SSW of Pokhara, Nepal",earthquake,,6.7,,2,reviewed,us,us
2004-07-08T21:50:00.520Z,29.844,87.997,32.6,4.2,mb,33,59,,0.94,us,usp000czt4,2014-11-07T01:22:52.204Z,"108 km NW of Rikaze, China",earthquake,,18.5,,12,reviewed,us,us
2004-07-01T19:14:39.700Z,29.878,87.915,35,4.2,mb,11,132.9,,0.64,us,usp000czcj,2014-11-07T01:22:48.582Z,"116 km NW of Rikaze, China",earthquake,,,,2,reviewed,us,us
2004-06-30T15:33:04.410Z,29.848,87.871,25.1,4.3,mb,36,78.9,,0.89,us,usp000cz8y,2014-11-07T01:22:44.482Z,"118 km NW of Rikaze, China",earthquake,,17.2,,9,reviewed,us,us
2004-06-24T10:03:28.600Z,29.868,87.905,20,4.3,mb,26,132,,1.21,us,usp000cynd,2014-11-07T01:22:41.001Z,"116 km NW of Rikaze, China",earthquake,,0,,7,reviewed,us,us
2004-05-29T12:22:15.630Z,28.512,82.702,25,4.1,mb,26,88.1,,0.94,us,usp000cwhc,2014-11-07T01:22:25.816Z,"41 km NE of Besisahar, Nepal",earthquake,,18.9,,2,reviewed,us,us
2004-05-29T12:09:38.870Z,28.5,82.607,31.8,3.9,mb,16,126.9,,0.64,us,usp000cwhb,2014-11-07T01:22:25.815Z,"35 km NNE of Besisahar, Nepal",earthquake,,24,,1,reviewed,us,us
2004-04-17T07:15:24.730Z,29.705,81.051,10,4.1,mb,11,182.2,,1.23,us,usp000csrg,2014-11-07T01:22:00.887Z,"50 km ESE of D?rchul?, Nepal",earthquake,,,,1,reviewed,us,us
2004-04-03T02:51:10.610Z,29.846,81.118,76.5,4.6,mb,22,178.1,,0.96,us,usp000crhv,2014-11-07T01:21:53.112Z,"50 km S of Burang, China",earthquake,,29.5,,5,reviewed,us,us
2004-02-27T12:53:14.600Z,28.127,87.66,68.1,4.8,mb,76,85.7,,0.73,us,usp000cnh0,2014-11-07T01:21:31.351Z,"85 km ENE of Lobujya, Nepal",earthquake,,8.7,,25,reviewed,us,us
2004-02-18T01:23:43.820Z,27.361,87.758,20.7,4.7,mb,40,88.3,,0.55,us,usp000cmew,2014-11-07T01:21:22.123Z,"50 km W of Gyalshing, India",earthquake,,14.4,,12,reviewed,us,us
2004-01-03T13:14:28.680Z,27.739,85.931,17.1,4.9,mb,83,80.7,,0.68,us,usp000cgyy,2014-11-07T01:20:57.875Z,"24 km S of Kod?ri??, Nepal",earthquake,,14.8,,33,reviewed,us,us
2003-11-23T19:15:05.590Z,28.297,83.773,32.3,4,mb,21,121.5,,1.24,us,usp000cds3,2014-11-07T01:20:32.952Z,"16 km SSE of Chitre, Nepal",earthquake,,5.5,,1,reviewed,us,us
2003-11-22T23:31:56.360Z,28.202,83.767,33,4.3,mb,15,101.6,,0.83,us,usp000cdpz,2014-11-07T01:20:32.671Z,"19 km ESE of B?glung, Nepal",earthquake,,,,4,reviewed,us,us
2003-11-22T05:07:05.740Z,28.277,83.767,30.9,4.3,mb,28,95.6,,1.21,us,usp000cdn1,2014-11-07T01:20:32.516Z,"17 km E of B?glung, Nepal",earthquake,,4.7,,3,reviewed,us,us
2003-09-29T13:40:30.450Z,27.358,87.738,33,4.6,mb,35,97.1,,0.68,us,usp000c927,2014-11-07T01:19:59.493Z,"51 km W of Gyalshing, India",earthquake,,,,15,reviewed,us,us
2003-07-28T02:44:59.980Z,28.698,82.045,33,4.2,mb,20,114.8,,0.93,us,usp000c3jd,2014-11-07T01:19:19.085Z,"36 km ESE of Dailekh, Nepal",earthquake,,,,2,reviewed,us,us
2003-07-08T12:30:36.140Z,26.905,87.546,33,3.9,mb,10,178.8,,1.21,us,usp000c1zq,2014-11-07T01:19:09.737Z,"22 km ESE of Dhankut?, Nepal",earthquake,,,,1,reviewed,us,us
2003-05-18T19:58:50.490Z,29.511,81.86,33,4.4,mb,15,177.2,,0.71,us,usp000bxfx,2014-11-07T01:18:38.062Z,"40 km NW of Jumla, Nepal",earthquake,,,,3,reviewed,us,us
